business_id,categories,city,latitude,longitude,name,stars
OkbZ9F8Ce4OK4CWJEVF1nA,"Shopping, Sports Wear, Bike Repair/Maintenance, Outdoor Gear, Fashion, Local Services, Bikes, Sporting Goods",Columbus,40.0687169,-83.0929144,BikeSource,4.5
L89-AoEoHf6ILE8zClllYw,"Restaurants, Food, Sandwiches, Bagels, Delis",Columbus,39.9633864,-83.0005738,Spinelli's Deli,4.0
iDT6SX0RDWi_l7kxGP6UeA,"Italian, Pizza, Restaurants, Event Planning & Services, Caterers",Columbus,40.0544109,-82.8852741,Rotelli Pizza Pasta Perfect,3.0
a6qYvoLF4Zr2Xb1xK95Alw,"Nightlife, Restaurants, German, Bars, Breakfast & Brunch, Pubs",Columbus,39.9421681702,-82.9964588955,Valters at the Maennerchor,4.5
HCtHE8Hu9RhWNfO5B_I2Sg,"Italian, Restaurants, Chicken Wings, American (Traditional), Barbeque",Columbus,40.063548,-83.040982,Hoggy's Restaurant and Catering,3.5
eKjFqhKwJOHAE5MXS5odiA,"Performing Arts, Arts & Entertainment, Nightlife, American (New), Restaurants, Comedy Clubs",Columbus,40.0499896264,-82.9167795181,Funny Bone Comedy Club and Restaurant,3.5
_4VJjSqFiDinqZiHyDcTOQ,"Optometrists, Sporting Goods, Shopping, Outdoor Gear, Sunglasses, Eyewear & Opticians, Medical Supplies, Health & Medical",Columbus,40.052165,-82.915394,SEE,3.5
DTKZJ3us8_7Gz_5uCYCUAA,"Sewing & Alterations, Laundry Services, Dry Cleaning & Laundry, Local Services",Columbus,40.0577749,-83.0760052,Neighborhood cleaners,4.0
NSiqQxUyJkLGaozSnU6fPg,"Italian, Restaurants",Columbus,39.9505506,-82.9988426,Tony's Italian Ristoriante,3.5
lVnfuKP2-tJqs-RhivKhHQ,"Restaurants, Chinese",Columbus,40.0658388947,-83.0218711495,FALI Hibachi Buffet,3.0
CjKWsrPDqr_FQFhxhldLaw,"Beauty & Spas, Waxing, Nail Technicians, Nail Salons, Hair Removal",Columbus,40.149966,-82.978517,Pure Luxe Nail Spa,4.0
x0fw-ITTDN9PS_lsqkqZLA,"Burgers, Fast Food, Food, Ice Cream & Frozen Yogurt, Restaurants",Columbus,40.1468627,-82.9892351,Sonic Drive-In,2.5
W_dsCGcdEaYAEl6H-i6_DA,"Nightlife, Sports Bars, Food, Restaurants, Pubs, Cocktail Bars, Beer, Wine & Spirits, American (Traditional), Bars",Columbus,40.1178082667,-83.0129749328,Pastimes,3.5
JPjHWk7Tm14zPfaDQSdKvQ,"Pizza, Breweries, Food, Restaurants",Columbus,39.960948,-83.0131934,Taft's Brewpourium Columbus,4.0
ZbI--tq4s3-hZVI3FlW_kg,"Home & Garden, Furniture Stores, Mattresses, Home Decor, Shopping",Columbus,40.050067,-82.919509,Mattress Firm Easton,4.0
OMHCjG1OPgbnRVID_ymN7g,"Shopping, Home Services, Home & Garden, Nurseries & Gardening, Real Estate, Apartments",Columbus,39.9917938,-83.0434166,Strader's Garden Center,3.0
-Zl7DGEl_dQnjJIhnGG_-w,"Restaurants, Chicken Wings",Columbus,39.9848969,-83.149507,Wingstop,3.0
xJb0EvgCxPAVVtmbhRcbaw,"Art Supplies, Books, Mags, Music & Video, Arts & Crafts, Bookstores, Educational Services, Education, Shopping",Columbus,39.969566,-82.9908201,The Discovery Exchange Bookstore At Columbus State,2.5
usl5wzArH19r9xfm8qD1Hg,"Body Shops, Auto Parts & Supplies, Automotive, Car Dealers, RV Dealers",Columbus,39.9524523663,-83.1033823981,Haydocy Airstream and RV,4.0
uCwFk5GqopPiPwQuOybuaA,"Food, Vegan, Hawaiian, Asian Fusion, Acai Bowls, Vegetarian, Poke, Gluten-Free, Seafood, Restaurants, Sushi Bars",Columbus,39.975701,-83.003486,Hai Poké,4.5
wwuv7koL2KhXpzb7U3p1Wg,"Restaurants, Beer, Wine & Spirits, American (New), Food",Columbus,39.956744625,-83.0036865767,Milestone 229,4.0
FHiNNmeOEM27IWeOstiRNQ,"Bowling, Party & Event Planning, Event Planning & Services, Active Life",Columbus,40.0381921,-82.9600759,HPL Bowling Center,4.0
BgvAQxthp4TwgmESg_XOaQ,"Food Trucks, Food",Columbus,40.0215545,-83.0092803,hishams food,4.5
tc-5e1iOLBg3vxSUUPAb-g,"Home & Garden, Shopping, Hardware Stores, Home Services, Building Supplies, Local Services, Nurseries & Gardening, Appliances, Appliances & Repair",Columbus,39.8814815,-83.0040754,Lowe's Home Improvement,2.0
bfJ3lZe4Wr6BT5ZTmsh_TA,"Pizza, Restaurants, Sandwiches, Salad",Columbus,39.9862727397,-83.1505094073,Donatos Pizza,3.0
EAehQaUysmNKwmUtVKw4Pw,"Nightlife, Bars, Mexican, Breakfast & Brunch, Restaurants",Columbus,40.1455568,-82.9772779,Cantina Laredo,3.5
H7-uxjdwhQcjlkudD_aKtQ,"Shopping, Florists, Flowers & Gifts",Columbus,39.9790691,-83.0035182,The Paper Daisy Flower Boutique,5.0
L-ozcBRD-8gOJQOr8mP4Yw,"Videos & Video Game Rental, Music & DVDs, Books, Mags, Music & Video, Shopping",Columbus,39.9201284,-83.1185958,Buybacks Entertainment,3.0
KZIucEyPMjG_vPbiciJIGA,"Medical Spas, Hair Salons, Hair Extensions, Health & Medical, Beauty & Spas, Skin Care",Columbus,40.0654228,-83.0691068,Medileaf Medical Spa,4.5
yhnIbQGwfxPhN5sIOLA7pA,"Food Trucks, Restaurants, Food, Barbeque",Columbus,39.9523372234,-83.1054530635,Land Yacht BBQ,3.5
schfad1zFNy-GkSwwPQywg,"Restaurants, Tex-Mex, Fast Food, Breakfast & Brunch, Tacos, Mexican",Columbus,39.956971,-83.041728,Taco Bell,2.0
Z9GMdayDKEggtCZpjNStxA,"Nail Technicians, Nail Salons, Hair Removal, Waxing, Eyelash Service, Beauty & Spas, Permanent Makeup",Columbus,39.981,-82.83387,Gel Nails,2.5
6sx6hsCLtmYMVHrb-7C1rA,"Shopping, Community Service/Non-Profit, Arts & Entertainment, Performing Arts, Local Services, Art Galleries",Columbus,39.9672932,-82.9992626,Madlab,4.0
TIR_5igRIBj0eJSHY9PaHw,"American (Traditional), Arcades, Bars, Nightlife, Sports Bars, Arts & Entertainment, Restaurants",Columbus,39.9889074,-83.0263752,Buckeye Hall of Fame Cafe,2.0
g7aNrX5x_ZJmhupV8NH04Q,"Sporting Goods, Fashion, Hunting & Fishing Supplies, Sports Wear, Outdoor Gear, Shoe Stores, Shopping, Fitness/Exercise Equipment",Columbus,40.141474,-82.978915,DICK'S Sporting Goods,2.5
e-h7fPzNFCcb7QEHZE8tog,"Fast Food, Delis, Soup, Restaurants, Sandwiches, Salad",Columbus,39.9843773655,-83.0232559604,Potbelly Sandwich Shop,3.0
O2ULTIcmhAJSXhaBz9XPwQ,"Bakeries, Food, Cupcakes, Desserts",Columbus,40.1438105,-82.9630879,Gigi's Cupcakes of Columbus,3.0
2f5-9aKkWkLzGAVoanQexA,"Shopping, Hobby Shops",Columbus,39.9935784,-83.091575,The Guardtower,4.5
04rAKI1bhW_bHXhxg7s6iQ,"Hotels, Event Planning & Services, Hotels & Travel",Columbus,40.0634318,-82.9066605,Woodspring Suites Columbus Easton,1.0
0Tp9Sv9EGFGe3RHVq_GUcQ,"Beauty & Spas, Barbers",Columbus,39.9891,-83.04551,Howard's Barber Shop,3.0
zrTtgOZoIkxtmdqwwJeMWQ,"Home Services, Self Storage, Parking, Local Services, Truck Rental, Movers, Automotive",Columbus,39.9857236,-82.969349,U-Haul Moving & Storage of Northeast Columbus,3.5
OtsbWmRMGbP0Dztcz_ERlg,"Sandwiches, Bars, Sports Bars, American (New), American (Traditional), Restaurants, Nightlife, Fast Food, Burgers",Columbus,39.9595993562,-83.0003600701,Burgerim,3.5
zdcXkxAxJvBVJpWeaYYzjQ,"Post Offices, Shipping Centers, Local Services, Public Services & Government",Columbus,40.001899688,-83.014776,U.S. Post Office,1.5
4T5LZLaTzOU6V__g8fkx5Q,"Restaurants, Food, Airports, Hotels & Travel, Breakfast & Brunch",Columbus,39.9986392023,-82.8922291594,Tim Hortons,4.5
8OHKWjsXCKysmQa7o5yERg,"Indian, Restaurants, Vegetarian, Halal, Noodles",Columbus,40.1177681,-83.0100778,Mirchi Columbus,4.0
KiP4ccYsp9HQqPNLMMmXLQ,"Pubs, Nightlife, American (New), Restaurants, Bars",Columbus,39.9674345,-82.9780442,Canabar,4.0
Ox-B9CHA73aFoEJ5tvRR_A,"Dumpster Rental, Local Services, Junk Removal & Hauling, Professional Services",Columbus,39.9119721,-82.9716617,Budget Dumpster Rental,3.0
kUOmAaQ6M_gJdOMFDv6knA,"Cinema, Arts & Entertainment",Columbus,40.0943299,-82.9919851,The Screens at the Continent,2.5
aF9TIzSWqc9GLtaBrvzA5g,"Prosthodontists, General Dentistry, Periodontists, Dentists, Health & Medical, Cosmetic Dentists, Endodontists",Columbus,40.0891885,-83.0633614,Linworth Family Dental,5.0
UuPPxE107D2jlK8XXvMX4Q,"Food Trucks, Restaurants, Cuban, Vegetarian, Food, Latin American, Vegan",Columbus,39.929663,-82.995436,Explorers Club,4.0
VEYRobB8yLNWyrmdsK0Dkg,"Nightlife, Bars, Restaurants, Seafood, American (Traditional), Sports Bars",Columbus,40.0584883,-82.9157402,Miller's Ale House - Columbus,3.5
J0Q4yzcw0rUEHYlWuOCWRQ,"Automotive, Used Car Dealers, Auto Repair, Car Dealers",Columbus,39.955002,-83.1054124,Mark Wahlberg Chevrolet,2.0
8cuptIzhZye6Bj246uO4DQ,"Pet Services, Pet Training, Veterinarians, Health & Medical, Hospitals, Pet Stores, Pets",Columbus,40.051126,-83.0485974,Northwest Animal Hospital,3.0
DmHoFPFW1l41jHZG75wOaA,"Home & Garden, Home Services, Local Services, Carpet Installation, Contractors, Home Decor, Flooring, Carpet Cleaning, Shopping, Carpeting",Columbus,40.01782,-82.918853,America's Floor Source - Columbus East,3.0
qlPLrxQeE2uYXnaIEgusIg,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Tex-Mex, Mexican",Columbus,40.014029,-83.011552,Taco Bell,2.0
dSmAV8BpzdMHfQBmPTqnYg,"Sporting Goods, Outdoor Gear, Fashion, Guns & Ammo, Home & Garden, Shopping, Home Decor, Hunting & Fishing Supplies, Sports Wear",Columbus,40.054682,-82.905021,Field & Stream,4.0
YLMEpH75tMApw-5JhiD2WA,"Food Trucks, Food, Shopping, Latin American, Event Planning & Services, Restaurants, Pop-up Shops, Argentine, Caterers",Columbus,39.9634081,-83.0000896,Barroluco Argentine Comfort Food,4.5
x-qrJB_It4dO-6zX8RS_aA,"Shopping, Nurseries & Gardening, Home & Garden, Local Services",Columbus,39.9525072,-83.147077,Strader’s Garden Centers,3.0
f28XT3Sf1rnyibmggyE8gw,"Food Trucks, Vegetarian, Restaurants, Vegan, Local Flavor, Food, Food Stands",Columbus,40.0341954,-83.016856,Earth's Crust,3.5
OG_a7gH5GA7Nr2BNMMa_Aw,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food",Columbus,39.9357124219,-83.1134171,McDonald's,2.0
gbr1n-mgjOysnUF_aHpDEQ,"Contractors, Home Services, Windows Installation",Columbus,40.0347007,-82.9616657,Precision Glass & Shower,2.0
rVCj7V7-GqSwc-kTGv2WAw,"Departments of Motor Vehicles, Local Services, Public Services & Government, Notaries, Professional Services",Columbus,40.0761455,-83.1541796,Notary One Mobile Signature Services,5.0
C1FldfL4Ogm90M6CdtcJhg,"Shopping, Home & Garden, Hardware Stores, Nurseries & Gardening, Appliances, Local Services, Home Services, Building Supplies, Appliances & Repair",Columbus,40.0550955,-82.9208959,Lowe's Home Improvement,3.0
Y8JZsvVj81SqumCJ5mBgoA,"Pubs, Nightlife, Hot Dogs, Restaurants, American (Traditional), Comfort Food, Bars",Columbus,39.9551166551,-83.0755989225,Dirty Frank's West,3.5
AL2tR8Wvi1OsqFori8bkQQ,"Sports Bars, Nightlife, American (Traditional), Bars, Restaurants, Pubs",Columbus,40.0911798,-82.8512111,My Friends Bar,2.0
hhm5DgNyk9Dx7FKYENdBsQ,"Arts & Crafts, Party Supplies, Cards & Stationery, Flowers & Gifts, Candy Stores, Shopping, Food, Costumes, Event Planning & Services, Specialty Food",Columbus,40.0499608818,-82.9237800837,Party City,3.0
u0KJ-fwV8w6zi3PDacit9g,"Spanish, Tapas/Small Plates, Latin American, Restaurants, Mexican",Columbus,39.966079,-83.0017809,Barrio Tapas Lounge,3.5
mrsp6i7PNgvV9K7sVuEiEw,"Public Transportation, Active Life, Bike Sharing, Hotels & Travel, Bike Rentals, Transportation",Columbus,39.955812,-83.003112,CoGo Bike Share,2.0
Bcuyojr2dCzCul2gdVJDGg,"Adult Entertainment, Arts & Entertainment, Ticket Sales, Nightlife, Axe Throwing, Active Life",Columbus,40.094114,-82.989828,Capital Axe Throwing,4.5
7TEVMT_OSbv-Z8U1zE5tvA,"Caterers, New Mexican Cuisine, Salad, Mexican, Soup, Restaurants, Tex-Mex, Event Planning & Services",Columbus,40.0676495,-83.0918172,Chile Verde,4.0
abktYQPvDSIlEtlG_z7mkg,"Hair Salons, Shopping, Shopping Centers, Beauty & Spas",Columbus,40.140055,-82.9894874,Great Clips,2.5
6ZdYMQ7wZZ5rSkGH7Ig88A,"American (Traditional), Restaurants, Seafood",Columbus,40.086347,-82.972826,Red Lobster,2.0
L4MO-WogJrABWOWcaXqE6A,"Day Spas, Beauty & Spas, Nail Salons",Columbus,40.1462843,-82.9597419,Bella Nails & Spa,3.0
0a1kMutwtwTG2AKYLnrzIw,Religious Organizations,Columbus,40.0027901,-82.997781,Xenos Christian Fellowship Campus,4.0
Yd2KZdBEIgyaamJSXLvmjQ,"Tex-Mex, Mexican, Restaurants",Columbus,40.0998119,-82.9505339,Don Tequila,3.5
ER3Q8t0yDGjcce4UXuz01Q,"Active Life, Gyms, Fitness & Instruction, Trainers",Columbus,40.100086,-83.087326,Planet Fitness,4.0
I4S6hgwYURvx0qeLff30gA,"Pets, Animal Shelters",Columbus,40.057351,-82.9997829,Cat Welfare Association,3.5
TWEYELsLP__SFBFeKNIAKA,"Pizza, Restaurants",Columbus,40.018921,-82.8775469,Gahanna Pizza Plus,4.0
kEX0Lhh4EUSTr20OR_0fjg,"Food, Ice Cream & Frozen Yogurt",Columbus,40.1468787727,-82.9868896241,Sweet Frog Frozen Yogurt,3.5
vAaIrjrgwkuWkZ6y-J8Zfw,"Hotels, Hotels & Travel, Event Planning & Services",Columbus,39.9783206641,-83.1480217718,Americas Best Value Inn Columbus W,2.0
x6aSFqjPzLdPSUPiAKMh5Q,"Makeup Artists, Hair Removal, Beauty & Spas, Skin Care",Columbus,40.1425653,-82.9916975,Skin Solutions by Jess,5.0
WXF-8ZO1nWo3ntJLLT8jmw,"Shopping, Shopping Centers",Columbus,40.0659446,-83.0231045,Graceland Shopping Center,3.0
-YsHP7zcVcCWZ4wyeH7epQ,"Italian, Nightlife, Dive Bars, Sandwiches, Restaurants, Bars",Columbus,39.9993886,-83.0072026,Mama's Pasta & Brew,4.5
idfbvrnKwWivJsp2IqzhWg,"Ethnic Food, Grocery, Specialty Food, Food, International Grocery, Imported Food",Columbus,40.080994,-82.950814,Yasmin International Market,3.0
r5FfO7cG4jL6AOjXPQeS4A,"Furniture Stores, Home & Garden, Home Decor, Office Equipment, Mattresses, Shopping",Columbus,40.0551914,-83.0202344,TY Fine Furniture,5.0
cE6KppD6tKcgM0BU1XYHOQ,"Neurologist, Doctors, Sports Medicine, Spine Surgeons, Physical Therapy, Orthopedists, Health & Medical",Columbus,39.9870872,-83.0258707,OrthoNeuro,2.5
vpFzHWLzQIhn5Ic2wKzVgw,"Orthodontists, Oral Surgeons, Cosmetic Dentists, Health & Medical, Endodontists, Dentists, General Dentistry",Columbus,39.9805398,-83.0084828,Dennison Dental Care,5.0
EO2yDjiSyfOIzucA6GGX0w,"Tires, Insurance, Travel Services, Financial Services, Auto Insurance, Hotels & Travel, Home & Rental Insurance, Oil Change Stations, Towing, Automotive, Shopping, Auto Repair, Luggage, Life Insurance",Columbus,40.0686505,-82.861917,AAA Gahanna - New Albany,4.0
A31ggXEnF_MO2xo5ih_1AQ,"Bakeries, Restaurants, Food",Columbus,40.0495416,-83.0518007,Ichiban Bakery,4.5
ffMLQ3IeCQamz7tAV0XzOA,"American (Traditional), Seafood, Restaurants",Columbus,40.0967196,-83.0880167,Joe's Crab Shack,3.0
Ql8XraYEBhhdee6OBtZQVg,"Restaurants, Chicken Wings",Columbus,39.9804843,-82.8287395,Wingstop,2.0
MnQ01C7OqvI5w70CHmOCiA,"Sports Clubs, Circuit Training Gyms, Interval Training Gyms, Gyms, Boot Camps, Active Life, Health & Medical, Nutritionists, Fitness & Instruction, Trainers",Columbus,39.9866748,-82.9978627,Ohio Strength,5.0
SST5XyQELpWh_AMApGzbhg,"Books, Mags, Music & Video, Used Bookstore, Bookstores, Shopping",Columbus,39.9889903,-83.045577,Acorn Bookshop,4.5
xfxF-sy0zR2ICmkzz3Khiw,"Salad, Pizza, Restaurants, Sandwiches",Columbus,39.9388314,-82.9689528,Donatos Pizza,2.0
2E7JmL_jzDM7XPxItPuHBA,"Bagels, Soup, Food, Restaurants, Salad, Coffee & Tea, Breakfast & Brunch, Bakeries, Sandwiches",Columbus,39.980886,-82.82016,Panera Bread,3.0
riJvhtBjJt_UuNVXL1EffA,"Seafood, Chicken Wings, Restaurants, Chicken Shop, Cheesesteaks",Columbus,39.9477591,-82.945688,M & M Chicken & Fish,3.0
LBYLcrcH6aAliVIlGUddyA,"Steakhouses, American (Traditional), Restaurants",Columbus,39.8831772,-83.0009453,Ponderosa Steak House,2.5
sNf7-Abfh46ttdl5xAx15A,"Food, Beer, Wine & Spirits",Columbus,40.0232318105,-83.0139843944,Growl!,4.5
R7xO0v4rw2aMIyxV8cemmg,"Oil Change Stations, Auto Repair, Auto Parts & Supplies, Tires, Automotive",Columbus,40.0550629995,-82.9758959766,Midas,4.0
PrR6-VG1Qxf-Edx0obsZkw,"Automotive, Towing, Auto Glass Services, Body Shops, Auto Repair",Columbus,40.1381282008,-83.0176020786,Fine Line Auto Body,3.5
11NwEROXU1oj44tR8lvLAg,"Restaurants, Mexican",Columbus,39.9507174,-83.1298335,Don Deme Tacos,5.0
-LRz5_1fAsLOD3znnipYOQ,"Breakfast & Brunch, Restaurants, Cafes, Food, Desserts, Bakeries",Columbus,40.0653694165,-83.0719596287,Cafe Elena,4.5
6ibyL1H42EYBspQGUXfP-Q,"Active Life, Arts & Entertainment, Education, Dance Studios, Fitness & Instruction, Performing Arts, Gymnastics, Dance Schools, Specialty Schools",Columbus,40.1067756,-83.0876394,Dublin Dance Centre & Gymnastics,4.0
skI0LIzQQWZvR5WSvg5CHg,"Appraisal Services, Real Estate Agents, Home Services, Local Services, Real Estate, Apartments, Real Estate Services, Property Management",Columbus,39.9863262,-83.065039,Kohr Royer Griffith,2.5
JOW9IzQO-6TWZE_htO7QAw,"Comfort Food, Noodles, American (New), Chinese, Fast Food, Food, Salad, Mediterranean, Asian Fusion, Restaurants, Specialty Food, Pasta Shops, Italian",Columbus,39.989069,-83.0432626,Noodles & Company,3.5
fegdhdmpJn9LEmaHSl-p2w,"Costumes, Beauty & Spas, Arts & Crafts, Shopping, Cosmetics & Beauty Supply, Wigs",Columbus,40.0611703618,-83.0420708656,Costume Holiday House,3.5
k38ouzbsZAXBhnOUrjN3GQ,"Antiques, Shopping",Columbus,39.9968234,-82.9862331,Columbus Architectural Salvage,4.0
o12K4QtXjmz5mL2KCdxsIA,"Trainers, Gyms, Active Life, Fitness & Instruction",Columbus,39.9522704,-82.9895498,B.O.S.S. Fitness,4.5
MBvPWWb4FvWw0riiJnZXfg,"Local Services, Recycling Center, Junk Removal & Hauling, Dumpster Rental",Columbus,39.9890339,-82.993162,Rumpke,2.0
SjsL3Sv_LEZ31muiMjN3MQ,"Mexican, Restaurants, Tex-Mex, New Mexican Cuisine, Tacos",Columbus,39.9169250251,-83.0374086246,Tachos Tacos,4.0
yywZ-ZO53gxXdMz5B1NZtw,"Health & Medical, Doctors",Columbus,40.0588268,-83.0407966,Jasonway Internal Medicine,3.0
6Dn2jN0Uz2_eGqTi5oEnCw,"Bakeries, Desserts, Cupcakes, Food",Columbus,39.9917922,-83.0270149,Nothing Bundt Cakes,4.5
qBZ_sFOXjjGmch1gS64iJw,"Food, Nightlife, Arts & Entertainment, Bars, Lounges, Breweries, Music Venues, Cocktail Bars, Pubs, Jazz & Blues",Columbus,40.015436,-83.003029,Rambling House Soda Pop,4.5
FHIeS8Pm2QneiEhPkKxCEQ,"American (New), Comfort Food, Restaurants, Breakfast & Brunch",Columbus,39.9885106,-83.0441543,Sweet Carrot,4.0
lnjiKsrnAW9Ef0BTjryrLg,"Home Services, Fireplace Services, Masonry/Concrete, Chimney Sweeps",Columbus,39.962208,-83.000676,Crawford Chimney Sweeps,4.0
OtY2kkYpM3tMLN_2Nbfjng,"Restaurants, Fast Food, American (Traditional), Chicken Wings",Columbus,39.953251,-83.1165794,Popeyes Louisiana Kitchen,2.5
GTmA5Sjxq2QkL_FUSLimJQ,"Party Supplies, Event Planning & Services",Columbus,40.0337915,-83.0167721,Wild Cat,5.0
N62IXkEXTNdaQLa6UhabdA,"Chinese, Indian, Restaurants",Columbus,40.0984669738,-82.949794716,Tikka Masala & Grill,3.5
kBf238Du-VUZiPwBD48Ccg,"Restaurants, Fast Food, Burgers",Columbus,40.1110396,-83.090008,Wendy's,3.0
Bk6wthdB3EwYU2barJQh5A,"Fast Food, Delis, Restaurants, Sandwiches",Columbus,40.0584756,-82.8625059,Firehouse Subs,4.0
22UNYIaHGJDsP7jyaPg1lg,"Event Planning & Services, Hotels, Hotels & Travel",Columbus,40.116525,-83.013385,Quality Inn & Suites North/Polaris,1.5
dHCMosHTm31ApkwUYAvDDg,"Tacos, Restaurants, Mexican",Columbus,40.088474,-82.997002,Do2 Sabores,4.5
zh2HbHDjagzoun0aPU5oZA,"Vegan, Restaurants, Pizza, Vegetarian",Columbus,39.987416,-83.006003,Clever Crow Pizza,4.5
n-yw1FfAnXZzL3Uce7DodQ,"Fast Food, Japanese, Chinese, Restaurants, Sushi Bars, Asian Fusion",Columbus,40.0062894,-83.0442058,Tai's Asian Bistro,4.0
yD1rtatiCvKowO89DzP_wA,"Masonry/Concrete, Chimney Sweeps, Waterproofing, Home Services",Columbus,40.0403969,-83.0178632,Chimney Professionals and Masonry Experts,4.0
BDndChxoBQdlQGF_TC_JSQ,"Arts & Crafts, Shopping, Event Planning & Services, Wedding Planning, Fabric Stores, Home Decor, Art Supplies, Home & Garden, Hobby Shops",Columbus,40.1007936,-83.0889467,Hobby Lobby,3.0
Cb3owpE29GSKq9BvIKynOQ,"Shopping, Fashion, Men's Clothing",Columbus,40.1456242,-82.9820576,Ticknors Mens Clothier,3.0
NQ8RhqzXNoZe65-9wo2Sgw,"Food, Specialty Food, Ethnic Food, Grocery, Imported Food",Columbus,40.0861231,-82.9939661,La Michoacana,4.5
cqAN7W081l_6lqDnx9gp4Q,"Asian Fusion, Restaurants, Chinese",Columbus,40.0647487,-83.0602254,K House,4.0
ikFYSemvGIEuzuBYpL86sw,"Education, Adult Education",Columbus,40.0905000346,-82.9898901656,Ohio Concealed Carry Institute,1.5
F92yRL2Mi1yeZPNBuW1w5g,"Automotive, Oil Change Stations, Tires, Auto Repair",Columbus,40.1252922,-82.977835,Tire Choice Auto Service Centers,2.5
rHxh14zpcDv7DopsF3QfJA,"Coffee & Tea, Restaurants, Food",Columbus,40.1423518,-82.9907714,Caribou Coffee Number Six Hundred Seven,4.5
exoKnBJLHT_QLxAxPVHuDw,"Sandwiches, Cafes, Bakeries, Restaurants, Food",Columbus,39.995053,-83.0150304,Au Bon Pain,3.5
NpUCIEj6uKexrylTjuL6MQ,"Sandwiches, Restaurants, Fast Food",Columbus,40.0587536146,-82.9443021794,Subway,3.5
MuV2ZjzzKF88frPdyvMjOA,"Active Life, Golf",Columbus,40.074739,-82.935748,Minerva Lake Golf Course,2.5
ONO5e4bcvyIaDmqmBVbPSQ,"Auto Repair, Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops",Columbus,39.9252252,-83.0150723,Safelite AutoGlass,3.5
ssGG38E2Fi_v4oGsfBHhew,"American (Traditional), Restaurants, Seafood",Columbus,39.920333,-83.125177,Red Lobster,3.0
JqmF661J7xTZ9f-viFA8VA,"Shopping, Appliances, Home & Garden",Columbus,40.0989635,-83.0902287,Appliance Factory & Mattress Kingdom,2.0
uy_6ToFz5qhEgoH0pXHAkQ,"Body Shops, Automotive",Columbus,40.0312276,-82.9557055,Vic's Body Shop,2.5
onwAy_EshxjIn2Kcd1WZyQ,"Hotels, Hotels & Travel, Event Planning & Services",Columbus,39.9725857806,-83.0028891563,Hampton Inn & Suites Columbus-Downtown,4.0
Tz5LSGFHjDyFShIBFYSMKA,"Salad, Food, Restaurants, Soup, Bagels, Sandwiches",Columbus,39.9481759395,-82.9975486547,Panera Bread,2.0
PZpvQa3FwSNLrlwfKvnaXg,"Men's Clothing, Sports Wear, Fashion, Women's Clothing, Shopping, Sporting Goods, Shoe Stores",Columbus,40.0516627705,-82.9145979153,Eddie Bauer,4.0
6h4NyoV8geX_aakYKXjoHQ,"Sports Bars, Gastropubs, Nightlife, Pubs, Bars, Restaurants",Columbus,39.9720037,-83.0027196,Novak's Tavern & Patio,3.5
CbA0XZjQ9GRdSk2Kuf3s6A,"Coffee & Tea, Food",Columbus,40.1423501087,-82.9908249155,Peet's Coffee & Tea,3.5
9sy73_kHKsD7D8W0wegYEg,"Restaurants, Mexican",Columbus,39.9447508,-82.795733,Tacos Fogoncito Columbus,4.5
SBWapYMa859OepbDBpvGPA,"Coffee & Tea, Bowling, Ethnic Food, Lounges, Food, Active Life, Karaoke, Nightlife, Shopping, Specialty Food, Juice Bars & Smoothies, Beer, Wine & Spirits, Pool Halls, Bars, Hobby Shops",Columbus,40.0192287,-83.0242291,Momo2,3.5
GipV7AklSEhxlq_uwhr4HA,"Event Planning & Services, Venues & Event Spaces, Axe Throwing, Party & Event Planning, Laser Tag, Active Life, Nightlife",Columbus,40.1347434,-83.0134785,Coliseum X,4.0
d0fOQvI79OMss1dbGUSk2g,"Event Planning & Services, Food Trucks, Caterers, Hot Dogs, Food, Restaurants",Columbus,40.0480476,-83.025396,Angry Wiener,3.5
cvqAcJqOzAbLzSwJBUV5kw,"Mass Media, Print Media",Columbus,39.9627078139,-82.9989167582,Columbus Dispatch,1.5
B_eQcmqtdtBOQQpgCovwiA,"Bubble Tea, Juice Bars & Smoothies, Coffee & Tea, Food",Columbus,40.0071823,-83.0092488,Kung Fu Tea,3.5
6EtSJEVCHnAQv_q0r5jrEw,"Beauty & Spas, Hair Removal, Nail Salons, Eyelash Service, Hair Salons, Waxing",Columbus,40.066594,-83.096535,Dolores Hair Design,4.0
tolaWZw5MAFCAAgMsbs_zA,"Restaurants, American (Traditional), Tex-Mex",Columbus,40.080141,-82.851581,Chili’s,3.0
Pc7VpknqKthFBP-IeTgCCQ,"Italian, Pizza, Restaurants",Columbus,39.9425788,-83.1013469,Minelli's Restaurant & Pizza Carry Out,4.0
Lxv07fcM_ed3GSrJFaEFbw,"Automotive, Car Wash",Columbus,40.1218286762,-83.0895567,Moo Moo Express Car Wash,3.0
gjh0DDU_dD8nmPAyvTKeSw,"Tacos, Mexican, Nightlife, Restaurants, Bars",Columbus,39.9745102,-83.0027746,Local Cantina,3.5
BUax25BhX2tqser9O_dm5Q,"Restaurants, Dinner Theater, Performing Arts, American (Traditional), Arts & Entertainment, Nightlife, Comedy Clubs",Columbus,39.970629,-83.00251,The Dinner Detective,3.5
